-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
-17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 -17.36842155 
