x,y,z
600997.882896,4074335.27512,-121.64933713
604384.073952,4070516.51438,-29.9803913825
603628.106956,4068378.06585,-26.3679659472
604006.096041,4067843.51743,-21.9544735455
602116.422731,4070516.61673,-44.6396348376
601738.327555,4069980.99672,-52.880508991
601360.037316,4070516.52528,-39.8224612569
600980.863851,4071057.19324,-72.794432708
594936.715377,4074710.22448,-278.692884216
595313.87766,4074265.00836,-295.198789193
595690.67323,4074528.16283,-270.173578346
596070.973953,4074177.92026,-282.81398768
597200.520968,4075322.87297,-160.096311368
594557.585242,4074263.58686,-309.02239491
594935.235634,4073728.73959,-330.911265087
596447.767483,4073732.46371,-306.83754442
594934.606632,4072657.23648,-379.372282142
595312.431054,4072121.67524,-398.027584808
596068.354258,4072121.89858,-403.095660335
596446.471701,4072658.60711,-382.040474229
596824.98345,4073196.72953,-344.00634135
594556.527685,4072121.44262,-393.78707907
594934.442071,4071586.02148,-405.268938295
596446.365895,4071585.90421,-417.1924655
597581.10948,4073199.81052,-334.34318608
599853.186921,4073129.18604,-328.393024258
600226.371438,4073426.41639,-238.27527338
599471.805015,4072655.0302,-437.659249208
600979.23804,4071871.68555,-241.067351645
599366.039174,4071641.57564,-291.069121292
600222.896604,4071056.48046,-99.6370815357
599010.929561,4071170.58498,-299.332382185
599461.610906,4071059.71798,-217.991673865
599143.214158,4070524.20905,-228.793955325
599844.252805,4070516.66683,-140.916961337
600603.138274,4070516.12497,-72.693898483
598336.912587,4073205.46418,-323.214998462
597958.536061,4073480.62136,-291.831737645
597958.378463,4072659.97323,-383.482849815
600603.68679,4068378.34178,-81.2007538514
599465.250971,4069983.26187,-177.409698974
602116.098027,4067308.88747,-47.0594811247
597582.042617,4069975.26059,-364.942899109
597960.752328,4070511.54073,-397.724430647
598737.013917,4070558.40877,-318.324783817
597584.861392,4068991.02114,-286.729036564
598333.529463,4068384.86084,-196.970750033
598341.105489,4071049.54181,-396.0273052
597202.951599,4070513.3563,-402.23690314
597577.393594,4068387.09856,-240.247802371
597202.581989,4068635.10222,-277.613857561
597581.150603,4071049.50809,-414.794536182
596918.895966,4068249.54886,-261.828663384
597199.76079,4067851.19016,-220.204536662
596068.834466,4069978.63507,-387.375370317
596446.640686,4070514.2107,-405.585228083
595691.094328,4069443.25822,-366.977758456
596824.556565,4071049.9043,-417.882306152
595312.729326,4069979.41602,-390.084217551
595313.38622,4068908.13218,-346.763991149
597959.561768,4071584.65039,-410.398519535
594934.560724,4070515.17249,-402.247546051
594179.44524,4068374.34943,-340.792512336
594935.678695,4068373.27693,-328.148899218
595314.374278,4067837.33861,-292.955639018
595690.670795,4067575.99305,-267.510048213
596066.180685,4067315.53442,-238.990095771
596822.027038,4067315.08027,-204.500405689
595404.687179,4067181.83477,-257.224594331
597200.441214,4066778.21883,-154.903012809
594178.76668,4066507.1462,-267.307273306
594554.718784,4066244.49516,-245.866249324
596067.053685,4065172.66882,-152.50486092
596823.288942,4065171.8723,-119.958301545
597201.26349,4065707.02481,-114.669269876
597579.202977,4066241.63679,-114.297045854
597201.828256,4064636.44458,-101.548298718
598335.855244,4066240.25108,-84.8783349977
594555.248449,4064103.69486,-183.723058577
596067.862661,4063033.26996,-121.461719771
596824.063492,4063032.98779,-103.807191179
597202.0828,4063567.38853,-98.8084858228
597580.143216,4064101.80422,-92.9334769329
595689.875897,4062498.79956,-125.560230287
596446.047492,4062498.565,-107.781891521
597202.222202,4062498.37655,-93.9808457962
598336.294386,4064101.8137,-83.2890479647
600604.226438,4066239.98209,-68.0875168127
602116.149503,4065170.868,-52.0054060253
602872.079658,4065170.82106,-43.6460827266
603250.046955,4065705.31896,-37.5375890241
603628.064185,4066239.8532,-29.6005201477
603250.068432,4064636.23851,-38.9758821947
604384.065893,4066239.89617,-18.7228977108
604006.07952,4066774.41883,-22.8983879675
600604.222344,4064101.76046,-63.3919388724
602116.161055,4063032.62162,-51.9193703701
602872.106991,4063032.65232,-45.0532874383
603250.073035,4063567.20639,-40.8996432197
603628.048924,4064101.71019,-34.8016031809
601738.175267,4062498.05501,-56.2846643135
602494.125722,4062498.08301,-49.487241528
603250.07864,4062498.10464,-41.4005549253
604384.047061,4064101.72451,-23.7057117056
599470.304596,4062498.06141,-73.4103782007
601360.196,4061963.49126,-61.0191035444
599092.339661,4061963.50671,-77.1843508832
600982.253303,4060360.02193,-67.5698716907
601360.204759,4060894.39225,-65.5474073094
598714.397233,4061429.03531,-80.1580501947
598336.371661,4061963.58904,-81.705662242
598336.43009,4060894.61187,-80.7882447285
601360.194707,4059825.54418,-63.4506907455
601738.143719,4060360.02927,-62.0213414818
602408.115762,4060422.71137,-54.5988177014
602872.076489,4060894.48218,-48.8176866809
602872.092998,4061963.54595,-46.6134929686
602116.125103,4059825.53583,-56.4205605393
603250.061408,4060359.98176,-44.6295982899
597202.408931,4060360.18254,-84.7206144012
597958.445874,4060360.11755,-80.5103936364
596068.033681,4061964.07752,-111.432924428
595690.034494,4061429.57617,-115.055387284
597580.456148,4059825.60899,-79.9302510154
595311.888443,4061964.29533,-129.267263587
595690.145881,4059291.0566,-97.9703607356
608164.002004,4066239.88175,28.375307789
607786.005646,4065705.36114,22.9726330926
608164.023319,4064101.72239,31.0946874855
607786.015704,4064636.27752,23.7920346552
607786.022765,4063567.1884,25.8954138171
609298.059748,4062498.0591,54.4320125608
608920.059768,4061963.52579,49.3105607367
608920.075397,4060894.43198,52.6240959498
609298.090527,4060359.87112,61.1358079762
608542.07685,4060359.89643,47.8488331849
608920.091407,4059825.33505,56.4555049439
605964.905889,4064101.76634,-4.20566090253
606652.029165,4061963.60091,10.2015234221
607030.026267,4062498.13278,15.7516840863
607408.023186,4063032.65945,20.9109270434
605140.037687,4064101.72548,-15.3204039477
607030.040281,4061429.04426,18.0030839556
607408.037517,4061963.57728,23.2092260639
607786.034558,4062498.10735,28.3813322365
605578.129395,4060360.00627,-4.37579212836
604762.012025,4060359.9996,-21.1834642641
604006.03172,4060359.97982,-34.3173938135
604384.020948,4059825.51012,-27.5672919887
607408.052527,4060894.48394,26.2112234993
607786.065423,4060359.92241,34.6661622119
607408.068342,4059825.38759,30.1842689357
605140.052453,4066239.91665,-9.61728400038
607408.01018,4065170.83408,17.0223737341
608920.107822,4058756.23805,60.74510239
609298.123104,4058221.67715,69.580863542
608542.11003,4058221.70329,56.5108975653
608920.124785,4057687.14237,65.3706260909
608920.142405,4056618.04856,70.2121693412
605441.031897,4058265.25381,3.42084925793
607030.072344,4059290.85474,25.9590808631
604384.040063,4058756.43936,-19.8515063578
604762.060306,4058221.87227,-8.78639181234
605896.091846,4057687.25561,14.7579039113
607408.086105,4058756.2923,34.7664383202
604006.058891,4058221.89692,-23.4301216789
607786.09957,4058221.7302,43.6118436399
607408.104347,4057687.19676,39.7466851244
606274.10454,4057152.69478,23.7883255021
607030.110043,4057152.66478,36.0876386238
605896.113618,4056618.16763,20.4775970104
607408.122965,4056618.10484,44.9109892256
603250.090832,4058221.93871,-34.3000398086
601738.168075,4057152.90588,-45.5215160225
601738.156036,4059291.02453,-58.0050121939
595690.306683,4057152.73848,-98.5106230612
597202.424225,4058221.79501,-79.9397622924
597958.444176,4058221.85445,-75.5401183243
597580.457734,4058756.36002,-76.9995794021
598714.372903,4057152.85165,-69.5879717765
598336.410341,4057687.35943,-73.0755731509
598336.371353,4056618.29132,-70.8223259676
597571.811955,4059114.5766,-77.4652442123
605443.957219,4059694.60306,-3.0769391908
601759.994483,4064280.24705,-52.5361929651
604800.397314,4065402.09072,-13.9299756384
598447.038389,4066925.8638,-89.0775440362
600241.213312,4071431.67615,-150.506286466
605047.177088,4070896.04163,-26.4445887666
599471.993691,4072233.17911,-382.715172153
604132.095111,4071732.52784,-136.874606659
606296.329545,4071830.47881,-13.8277911534
604367.705056,4072293.03509,-180.922702831
604878.832785,4072787.46287,-166.307588866
604830.212,4072799.12395,-123.131552761
600292.272026,4073887.49167,-169.468697696
605114.44273,4073347.97012,-143.933623418
604060.992379,4073600.62691,-73.0466765596
602521.334173,4073969.89453,-171.519026313
600706.158184,4074405.24161,-75.1437176831
607359.711807,4073426.48595,-7.60522234187
602413.460779,4072484.22433,-219.850423635
607842.062934,4074020.97393,-9.27591497301
607466.329635,4074020.97393,-26.4970245175
607031.888008,4074020.97393,-49.9803557145
602910.563383,4074020.97393,-172.876455646
601008.413556,4074020.97393,-125.127015545
605599.404805,4074620.97393,-26.4970245193
603967.313287,4074620.97393,-111.037016829
602476.121756,4074620.97393,-159.569234636
601642.463498,4074620.97393,-150.175902157
600902.738566,4074620.97393,-96.9470181103
606386.0964,4074920.97393,-16.3209143348
604883.163204,4074920.97393,-39.0214678252
604096.471608,4074920.97393,-96.9470181112
601795.105151,4074920.97393,-146.262013625
600937.963562,4074920.97393,-73.4636869142
607360.654645,4075220.97393,0.117417502206
605047.546522,4075520.97393,-24.9314691088
603697.254978,4075520.97393,-93.0331295802
602898.821717,4075520.97393,-73.463686916
602041.680129,4075520.97393,-137.651458854
601313.696862,4075520.97393,-94.5986849933
601724.655158,4076120.97393,-111.81979454
600185.098544,4072062.1499,-299.712470558
603011.887868,4063979.9962,-43.9447613068
600350.880282,4076120.97393,-67.9842429718
606418.490991,4072418.19525,-21.339795979
602194.321781,4076720.97393,-67.201465267
601172.796874,4074920.97393,-115.733683069
601172.796874,4075220.97393,-82.8570193939
602112.130122,4076420.97393,-77.3775754515
605083.804545,4070270.24167,-17.6109301817
606750.088034,4074020.97393,-44.5009117685
604572.139734,4072493.25646,-162.839158914
607311.091021,4073438.14703,-35.2793852983
603284.441131,4060212.53578,-43.8636375807
600787.192826,4074385.80648,-97.2872316435
603475.105025,4071273.08331,-51.8515400356
601051.559736,4071237.32478,-99.6109734262
606879.246355,4074620.97393,-21.0175805733
601233.600104,4058236.34285,-58.1294795625
601814.504338,4072288.37278,-234.212785217
600890.709415,4072509.93335,-352.633236784
604824.454876,4074020.97393,-39.8042455291
606396.197602,4073720.97393,-101.480145892
599571.67319,4074677.33354,-78.4252462143
603881.497202,4072409.64591,-237.364494687
605095.204251,4072495.44501,-183.872441044
604920.849412,4072494.71549,-210.994304844
600833.375683,4071906.6688,-260.988881975
603150.761328,4069499.82708,-35.4792180865
600092.113001,4060978.17545,-71.7805602584
606992.941956,4069812.35912,3.86036402614
604155.179936,4074020.97393,-67.9842429655
596226.026567,4059437.34626,-88.2032262322
603438.938335,4075820.97393,-63.2875767315
602924.069457,4071405.24224,-88.3644520027
603150.966456,4071350.82386,-64.0176109851
606147.913922,4070015.02845,-4.72863931951
601556.719628,4073720.97393,-234.598818546
599636.337104,4066640.62549,-80.4864859645
601403.056108,4074238.09943,-132.733814502
601516.504608,4074210.89024,-153.771424803
602844.253779,4072658.41568,-292.680030259
602131.148926,4072829.44489,-287.119983026
600123.670326,4073720.97393,-173.954306648
602793.146727,4076120.97393,-62.5047990258
606444.804728,4075220.97393,-13.1898035094
599213.9018,4073529.10985,-226.131330079
605344.282592,4072496.48718,-86.4551343368
601368.204323,4071778.39689,-224.475404657
600127.764812,4071458.88535,-171.535981858
601853.813479,4075220.97393,-131.389237201
605008.488213,4072756.36665,-205.058314284
601151.239235,4073681.47921,-183.890107968
599653.818095,4073720.97393,-131.178779302
602135.613453,4074620.97393,-169.745344821
603579.838322,4074920.97393,-120.430349308
603892.774611,4065619.77259,-26.8113325341
601232.501169,4066257.80565,-63.309039653
600396.595883,4070160.37895,-93.4373854029
603462.421666,4075220.97393,-101.643684352
604930.129866,4074320.97393,-31.1936907578
604618.302965,4071615.91701,-77.1117117215
604796.579178,4071573.15971,-49.4420715707
605007.269249,4071522.62835,-29.5228026438
602323.480103,4074920.97393,-146.262013625
605064.60298,4072125.8929,-89.0631610027
604918.740624,4072160.87615,-145.516825224
605194.258408,4072094.79668,-47.0003781153
602710.955068,4074320.97393,-147.827569036
602934.046714,4074320.97393,-148.610346743
603485.904997,4074620.97393,-131.389237199
604119.95494,4074320.97393,-75.0292423255
604613.104895,4074320.97393,-48.4148003023
606216.513867,4073083.65224,-59.83745588
602358.7051,4075820.97393,-100.07812894
599399.671995,4072867.53989,-411.254045616
604671.813223,4075220.97393,-33.5420238802
606427.858714,4065011.76461,1.10166748459
603368.488341,4075520.97393,-73.463686916
601515.285644,4072977.15194,-342.450217716
601628.734143,4072949.94275,-300.386869478
605381.247568,4072666.96501,-95.4749156765
605543.316853,4072628.09474,-66.6976758147
606303.904741,4074020.97393,-39.8042455291
601406.601054,4060662.91206,-65.3347449952
602026.413373,4073471.57972,-314.550691427
607772.379001,4072710.4976,2.10219463098
600867.513569,4075820.97393,-75.8120200366
601031.896887,4077020.97393,-64.0703544417
598182.97559,4061436.058,-82.5219045573
606888.491916,4072305.47145,-6.96474446514
605582.83068,4065214.43394,-5.3413458793
602829.764169,4057853.52302,-36.6600532875
601360.710341,4072397.20955,-276.26426109
601525.081363,4072480.50726,-274.647658658
601912.521807,4075820.97393,-122.778682431
601595.496836,4075820.97393,-93.8159072876
597056.271544,4061706.28377,-91.1125890425
604601.363229,4075820.97393,-32.7592461754
601773.377535,4071681.2212,-200.134782497
602605.280077,4075520.97393,-82.8570193948
600256.946958,4074020.97393,-137.65145885
599131.018376,4064910.77384,-78.3037633819
607161.04633,4075520.97393,-1.44813791183
604425.238245,4075220.97393,-49.9803557181
601149.313543,4074620.97393,-121.213127014
606579.341311,4071145.58668,-11.8650918972
605768.994887,4071339.93805,-18.4790305237
606172.918663,4063221.86279,1.13989443162
601936.005138,4074020.97393,-232.367561345
601588.826304,4073576.52946,-314.535426958
599939.921987,4076720.97393,-61.7220213211
602276.513441,4075220.97393,-139.999791973
602898.821717,4074920.97393,-112.602572243
602816.630058,4075220.97393,-101.643684352
603509.388328,4074020.97393,-139.217014263
603274.555017,4074020.97393,-165.04867858
599804.845207,4072770.3642,-393.555629619
599959.42051,4073350.30658,-252.72616086
600527.005266,4076720.97393,-68.7670206802
600667.905254,4075220.97393,-72.6809092085
604192.063834,4059994.85391,-30.982280685
602429.155093,4075520.97393,-116.516460777
598160.801003,4065143.46825,-89.0395038825
599611.581029,4074050.74683,-84.20330722
604483.946573,4074620.97393,-67.2014652608
605341.339729,4073293.55173,-139.513400886
602024.057282,4069770.05284,-56.9458424623
599690.329409,4070329.76807,-156.481460298
604260.854927,4074920.97393,-60.1564659026
606436.981462,4068711.66859,-3.26975506551
604249.113261,4075520.97393,-63.2875767306
604026.021615,4075520.97393,-88.3364633408
600045.596977,4076420.97393,-66.4186875596
607211.411522,4070993.9926,-3.03086569221
608335.212889,4074020.97393,-0.66536020077
602243.378461,4071568.4974,-121.551738083
602616.137816,4071479.09577,-111.601431906
601630.721833,4075520.97393,-121.995904723
600104.305305,4077020.97393,-59.3736882023
602803.126976,4072051.2641,-161.183003828
603516.231829,4071880.23489,-171.171188502
600832.288572,4075520.97393,-78.1603531554
601501.563511,4076120.97393,-83.6397971032
607466.329635,4074620.97393,-3.79647102883
599763.797003,4075220.97393,-77.3775754479
599706.384672,4071559.94806,-247.906653603
600656.163588,4076420.97393,-67.2014652661
604919.959588,4073394.61445,-118.465048921
605658.113133,4075220.97393,-21.8003582817
605705.079795,4074920.97393,-26.4970245202
600010.37198,4076120.97393,-71.1153537981
607194.946393,4073720.97393,-78.0310045492
602346.963434,4076120.97393,-88.3364633426
603544.613325,4076120.97393,-53.8942442536
601525.046842,4076420.97393,-98.5125735288
604225.62993,4076120.97393,-50.7631334273
603925.170881,4057590.80352,-21.6315856503
608029.929584,4074020.97393,1.68297291893
607764.885019,4073329.31026,-2.08418430792
607302.378075,4072823.2214,-3.41658200012
598914.750704,4070515.78084,-268.421754611
607504.355199,4072157.7644,0.763012730251
605859.96144,4073169.16685,-147.280732632
606070.65151,4073118.63549,-110.755948299
602590.394535,4073720.97393,-221.964932319
604651.935786,4072841.88125,-88.8072687325
602736.50445,4070833.21202,-62.6907292948
601985.368419,4071013.36253,-69.1331822788
604061.246612,4075820.97393,-63.2875767315
603443.910133,4072514.59566,-239.563298938
602229.609461,4074039.86102,-190.328434126
603603.321653,4074320.97393,-139.999791971
605376.313159,4074020.97393,-33.5420238766
599810.763665,4074920.97393,-75.0292423273
604092.187272,4072359.11456,-210.803019598
604165.311777,4072491.55425,-152.876025274
607219.754658,4074920.97393,-9.2759149757
601454.596849,4075220.97393,-100.860906645
602018.196797,4074320.97393,-187.749232071
604563.407162,4073480.12905,-50.9235152247
604725.476447,4073441.25878,-64.213581056
601560.271839,4076720.97393,-75.0292423327
599278.382301,4061173.33851,-78.223386829
604849.307861,4059837.22221,-18.1024181355
605562.209893,4073720.97393,-44.605245272
601478.08018,4074020.97393,-161.917567754
604707.604246,4057403.14674,-2.3130059824
602869.173654,4073269.45429,-196.127413108
603200.806205,4072572.90107,-267.230677686
603159.679402,4071965.74949,-160.088407183
602898.821717,4074620.97393,-135.303125732
606848.584077,4072932.05817,-10.0429583423
600469.329275,4072610.99607,-367.00998435
603474.163332,4076420.97393,-48.4148003085
603759.335756,4071821.92947,-137.968637953
599302.540057,4070422.77446,-210.787162034
601442.963948,4073611.51271,-227.074624335
600052.325202,4070242.94794,-125.629289855
606209.971416,4075520.97393,-13.9725812169
602188.482658,4073432.70944,-283.559382845
598623.908689,4070585.53564,-368.238843358
600491.78027,4074620.97393,-77.3775754461
604671.813223,4076120.97393,-31.9764684697
606410.997008,4073037.00791,-26.6332092782
604366.486092,4071059.29679,-50.7755999643
606444.804728,4074320.97393,-23.3659136921
604207.479176,4070480.41727,-30.4921002841
599740.313671,4075520.97393,-74.2464646226
602587.815618,4072484.95384,-255.828406226
603371.588437,4073148.95643,-182.860526656
603679.520078,4073075.10291,-156.302443671
600541.650971,4071976.63529,-278.691255427
601422.016396,4071148.47542,-82.0124844485
602991.335099,4073857.17073,-180.391696366
600468.11031,4071377.25777,-130.58758289
603477.542954,4073740.5599,-127.271007591
603202.02517,4073806.63937,-158.258358718
602609.583892,4065927.52971,-48.2788908763
601174.940146,4073058.77952,-333.582070468
605792.695798,4070717.23836,-16.5072856562
605390.485298,4063409.51958,-16.0326952545
607105.457005,4070402.38913,1.15947070167
604308.762709,4069222.09504,-22.5963668445
604133.314075,4072966.26614,-105.394692915
602399.172728,4073382.17808,-261.426045197
601085.192557,4072463.28902,-316.107887101
607547.335566,4073720.97393,-31.2417362261
607829.246904,4073720.97393,-14.1095379965
600824.662737,4071291.74316,-143.88443293
600889.490451,4071276.19505,-125.067110207
603791.188303,4074020.97393,-95.3814626954
598831.210534,4071769.84755,-368.542869942
600113.995812,4073930.24897,-139.572551109
601595.496836,4074920.97393,-121.213127015
603487.64048,4070653.06151,-47.6643163837
607583.746291,4074320.97393,-4.5792487345
599050.613551,4072334.24183,-380.486404314
604388.97059,4063649.72026,-24.6226325666
599976.846402,4074580.15785,-77.3323456218
594002.783437,4077709.52722,-180.162220456
594002.783437,4077462.19984,-187.809200914
594002.783437,4077214.96324,-196.338687395
594002.783437,4076927.06169,-206.018914395
594002.783437,4077997.24368,-171.075378544
594002.783437,4075683.22724,-254.958845289
594002.783437,4075333.89027,-269.461016356
594002.783437,4075856.53006,-247.237829961
594002.783437,4075007.34267,-284.326366598
594002.783437,4073477.88407,-349.153515172
594002.783437,4073192.09934,-360.690616407
594002.783437,4072905.92717,-370.477111707
594002.783437,4076391.8258,-225.883631557
594002.783437,4076144.76095,-235.763268386
594002.783437,4076638.90887,-216.968189753
594002.783437,4071337.09318,-400.540060991
594002.783437,4071050.73711,-401.914917314
594002.783437,4070764.45771,-400.06176686
594002.783437,4065174.09849,-228.197853871
594002.783437,4065462.75838,-237.265927835
594002.783437,4064885.68212,-220.592360311
594002.783437,4063034.23024,-180.115250105
594002.783437,4063322.00031,-185.347061075
594002.783437,4062746.68304,-175.53820219
594002.783437,4061677.48078,-159.922907157
594002.783437,4061430.02388,-156.62091364
594002.783437,4061182.47871,-153.656143655
594002.783437,4060895.34484,-150.41661968
594002.783437,4061964.72354,-163.617787814
594002.783437,4060360.67389,-144.898152096
594002.783437,4060112.96885,-142.643074616
594002.783437,4060608.30592,-147.483357677
594002.783437,4057400.89879,-128.546483793
594002.783437,4057152.90127,-127.855940054
594002.783437,4056904.86152,-127.188996325
594002.783437,4056618.34032,-126.713337173
594002.783437,4057687.47775,-129.271484308
594002.783437,4058222.07421,-131.00783682
594002.783437,4057974.12752,-130.052189536
594002.783437,4058469.96981,-132.145302795
594002.783437,4078284.69201,-162.949215916
594002.783437,4074797.94653,-293.141213396
594002.783437,4074547.53502,-303.979340977
594002.783437,4074262.81963,-316.872026609
594002.783437,4073977.41358,-329.707939982
594002.783437,4073727.50631,-339.844108293
594002.783437,4072656.66797,-378.258823212
594002.783437,4072407.58977,-384.059722785
594002.783437,4072121.28972,-391.438914227
594002.783437,4071834.91911,-395.785827321
594002.783437,4071585.98482,-399.438761965
594002.783437,4070515.51189,-398.858517512
594002.783437,4070266.46811,-395.324326694
594002.783437,4069980.27153,-390.650201161
594002.783437,4069694.29665,-383.547962784
594002.783437,4069445.01376,-378.022899858
594002.783437,4069195.51213,-370.985741396
594002.783437,4068909.74894,-361.772025444
594002.783437,4068624.44927,-351.472270426
594002.783437,4068374.53757,-343.067969627
594002.783437,4068124.32307,-334.202113871
594002.783437,4067839.42075,-322.759063003
594002.783437,4067555.18134,-311.564861502
594002.783437,4067304.46704,-302.048108047
594002.783437,4067053.42568,-292.98832196
594002.783437,4066810.30229,-283.290905107
594002.783437,4066630.0043,-276.550583616
594002.783437,4066261.94484,-263.631901576
594002.783437,4066132.25777,-258.801624803
594002.783437,4065955.76694,-252.895184943
594002.783437,4065688.89674,-243.87358338
594002.783437,4064638.99574,-213.788094646
594002.783437,4064392.22438,-207.998373102
594002.783437,4064103.98477,-201.077007254
594002.783437,4063816.02577,-195.24528802
594002.783437,4063569.06824,-189.929442511
594002.783437,4062499.45378,-171.379913188
594002.783437,4062252.11903,-167.696846853
594002.783437,4059826.00674,-140.204611411
594002.783437,4059539.11556,-138.172919748
594002.783437,4059291.34316,-136.329469977
594002.783437,4059043.51026,-134.818186117
594002.783437,4058756.69623,-133.324097567
609525.832309,4077787.82258,74.8906781861
609525.832309,4077465.82418,69.9749119967
609525.832309,4077143.77619,65.2105892017
609525.832309,4075649.51758,44.9357548711
609525.832309,4075327.36012,41.044171253
609525.832309,4075005.16736,37.1562075359
609525.832309,4073511.14812,26.8783112074
609525.832309,4073188.90387,27.0455033464
609525.832309,4072866.65246,28.0165728356
609525.832309,4071372.93384,34.7354455091
609525.832309,4071050.71477,36.0657558058
609525.832309,4070728.50325,37.1370833908
609525.832309,4069659.43168,40.865787464
609525.832309,4069447.08125,41.6436042889
609525.832309,4069234.7269,42.3143549321
609525.832309,4066452.223,49.7817879541
609525.832309,4066239.84575,50.230535855
609525.832309,4066027.46114,50.6011407846
609525.832309,4064314.1033,54.0238929156
609525.832309,4064101.68603,54.4714327947
609525.832309,4063889.26149,54.9407111264
609525.832309,4061751.04163,60.6076753951
609525.832309,4061428.95976,61.6036348488
609525.832309,4061106.89032,62.6363951647
609525.832309,4059612.80491,67.9496223307
609525.832309,4059290.76641,69.1970131594
609525.832309,4058968.74165,70.4716953658
609525.832309,4057474.56542,76.7934472994
609525.832309,4057152.57436,78.2153312752
609525.832309,4056830.59799,79.6328269781
609525.832309,4078213.13323,81.6929607105
609525.832309,4078000.45973,78.2455167783
609525.832309,4076931.19403,62.0966138939
609525.832309,4076718.65145,59.1135166021
609525.832309,4076396.57113,54.725363516
609525.832309,4076074.44749,50.4319749515
609525.832309,4075861.96072,47.7045423259
609525.832309,4074792.75721,34.5894870206
609525.832309,4074580.35289,32.0746136916
609525.832309,4074258.13683,29.0256970669
609525.832309,4073935.89444,27.4931179912
609525.832309,4073723.50581,26.3591391597
609525.832309,4072654.33797,29.1905265587
609525.832309,4072442.02742,30.1807991662
609525.832309,4072119.79137,31.6704900293
609525.832309,4071797.55888,32.8895451676
609525.832309,4071585.25173,33.9546533618
609525.832309,4070516.17268,37.9426100884
609525.832309,4070303.8307,38.6586016089
609525.832309,4069981.62766,39.832826008
609525.832309,4068590.35098,44.345091738
609525.832309,4068377.9931,45.0295671194
609525.832309,4068912.53613,43.4154929433
609525.832309,4068165.63306,45.5914472841
609525.832309,4067843.45312,46.5436007311
609525.832309,4067521.28062,47.3265376172
609525.832309,4067308.91594,47.8870983481
609525.832309,4067096.54722,48.3368502104
609525.832309,4066774.3807,49.1290584738
609525.832309,4065705.30952,51.2791155116
609525.832309,4065383.16729,51.8876976506
609525.832309,4065170.7707,52.2847428081
609525.832309,4064958.36547,52.6719413933
609525.832309,4064636.22935,53.346311913
609525.832309,4063567.14186,55.7082629711
609525.832309,4063245.03314,56.4981755806
609525.832309,4063032.59727,57.031263271
609525.832309,4062820.15381,57.5802564425
609525.832309,4062498.05227,58.4605517218
609525.832309,4062175.96237,59.3659726532
609525.832309,4061963.50649,59.975417808
609525.832309,4060894.41207,63.3317845531
609525.832309,4060681.92455,64.059110132
609525.832309,4060359.86377,65.1829723784
609525.832309,4060037.81612,66.3456294087
609525.832309,4059825.31508,67.1341161664
609525.832309,4058756.21793,71.3410182411
609525.832309,4058543.68492,72.224930052
609525.832309,4058221.66963,73.5733728105
609525.832309,4057899.66859,74.9328586459
609525.832309,4057687.12176,75.8621378188
609525.832309,4056618.02732,80.6013174031
609525.832309,4056405.44668,81.5622270949
606492.370833,4056392.23295,31.1271294854
606811.863029,4056392.23295,36.2804146067
595472.119312,4056392.23295,-101.768349817
595152.464059,4056392.23295,-106.58138058
595908.528871,4056392.23295,-95.5036467173
596228.150814,4056392.23295,-91.3143300087
601520.093984,4056392.23295,-42.7233585398
601200.303343,4056392.23295,-46.1455431066
601956.277077,4056392.23295,-37.8682313875
602276.042363,4056392.23295,-34.0298096202
599252.214546,4056392.23295,-63.0734259677
598932.461343,4056392.23295,-65.7207561599
599688.402099,4056392.23295,-59.781957462
600008.186358,4056392.23295,-57.018284562
608760.456074,4056392.23295,68.5626023974
608323.836492,4056392.23295,61.1952401391
609079.82851,4056392.23295,73.9719082226
608004.425925,4056392.23295,55.8750897597
607567.847954,4056392.23295,48.6310612381
607248.397592,4056392.23295,43.3986166149
606055.882067,4056392.23295,24.1378359885
605736.345225,4056392.23295,19.0232564615
605299.904008,4056392.23295,12.0789742161
604956.189674,4056392.23295,6.48419386005
604550.64073,4056392.23295,-0.499872773418
604291.022383,4056392.23295,-4.76106216529
603787.955828,4056392.23295,-13.3664367501
603468.265755,4056392.23295,-18.206935931
603031.996951,4056392.23295,-24.3214226052
602712.265281,4056392.23295,-28.6057194158
594396.372524,4056392.23295,-119.133609331
594716.098524,4056392.23295,-113.776673549
596664.558687,4056392.23295,-86.0955448904
596984.185387,4056392.23295,-82.5271291841
597420.552208,4056392.23295,-78.2818223063
597740.212684,4056392.23295,-75.2263383986
600444.347037,4056392.23295,-53.3822665684
600764.144598,4056392.23295,-50.3418888163
598496.223908,4056392.23295,-68.9480173934
598176.515782,4056392.23295,-71.6851399394
594119.435055,4056392.23295,-124.157011671
594002.783437,4056392.23295,-126.272969514
609516.488148,4056392.23295,81.4616809222
609429.660419,4056392.23295,79.9723746138
609525.832309,4056392.23295,81.6225671217
602389.874657,4078386.63988,-17.8762031496
601842.494244,4078386.63988,-24.2467524487
602598.53884,4078386.63988,-15.0748828937
603184.178725,4078386.63988,-7.95392789087
601633.973163,4078386.63988,-26.4772159796
601086.519483,4078386.63988,-31.3044261827
600878.048299,4078386.63988,-32.4708704085
600330.607814,4078386.63988,-35.5367744113
603415.161603,4078386.63988,-5.119668831
603901.708638,4078386.63988,0.575575173018
600122.07552,4078386.63988,-35.9268335309
599574.659876,4078386.63988,-38.7702164064
599366.083731,4078386.63988,-39.7474047291
598818.600733,4078386.63988,-44.5996777092
